log_id,municipality_code,citizen_id,category,action_type,target_age_group,action_date,frequency_score,recency_days,engagement_value
L01309,073229,C0103,若者支援,創業セミナー参加,20代若者,2024-09-18,5,100,7.2
L01310,073229,C0103,起業支援,創業セミナー参加,20代若者,2024-09-23,5,118,6.0
L01311,073229,C0103,若者支援,コワーキング利用,20代若者,2024-11-27,2,68,3.0
L01312,073229,C0103,若者支援,キャリア相談,20代若者,2024-10-03,1,78,4.0
L01313,073229,C0104,起業支援,起業サロン参加,20代若者,2024-09-02,4,104,7.8
L01314,073229,C0104,起業支援,起業サロン参加,20代若者,2024-07-05,5,111,5.9
L01315,073229,C0104,若者支援,コワーキング利用,20代若者,2024-09-12,5,72,6.2
L01316,073229,C0104,起業支援,起業サロン参加,20代若者,2024-08-04,4,105,7.2
L01317,073229,C0104,起業支援,起業サロン参加,20代若者,2024-08-01,5,65,6.3
L01318,073229,C0104,若者支援,創業セミナー参加,20代若者,2024-09-20,5,78,6.9
L01319,073229,C0104,起業支援,キャリア相談,20代若者,2024-10-26,1,56,2.3
L01320,073229,C0104,若者支援,キャリア相談,20代若者,2024-12-20,2,62,3.8
L01321,073229,C0105,若者支援,起業サロン参加,20代若者,2024-07-06,4,63,7.9
L01322,073229,C0105,若者支援,コワーキング利用,20代若者,2024-07-17,5,77,5.4
L01323,073229,C0105,起業支援,創業セミナー参加,20代若者,2024-07-05,4,65,5.5
L01324,073229,C0105,起業支援,コワーキング利用,20代若者,2024-08-16,5,79,7.4
L01325,073229,C0105,起業支援,起業サロン参加,20代若者,2024-09-01,4,81,5.2
L01326,073229,C0105,若者支援,コワーキング利用,20代若者,2024-08-07,5,64,6.6
L01327,073229,C0105,若者支援,コワーキング利用,20代若者,2024-08-05,5,113,5.0
L01328,073229,C0105,若者支援,起業サロン参加,20代若者,2024-08-29,4,107,8.0
L01329,073229,C0106,若者支援,創業セミナー参加,20代若者,2024-09-27,4,90,6.2
L01330,073229,C0106,起業支援,起業サロン参加,20代若者,2024-07-24,4,107,7.8
L01331,073229,C0106,若者支援,起業サロン参加,20代若者,2024-09-03,5,72,6.1
L01332,073229,C0106,若者支援,創業セミナー参加,20代若者,2024-07-31,4,75,6.9
L01333,073229,C0106,起業支援,コワーキング利用,20代若者,2024-07-25,5,97,5.4
L01334,073229,C0106,若者支援,コワーキング利用,20代若者,2024-07-09,5,104,6.8
L01335,073229,C0106,起業支援,コワーキング利用,20代若者,2024-08-04,4,91,5.3
L01336,073229,C0106,起業支援,創業セミナー参加,20代若者,2024-07-11,4,82,6.9
L01337,073229,C0106,若者支援,コワーキング利用,20代若者,2024-12-03,1,65,4.5
L01338,073229,C0106,起業支援,キャリア相談,20代若者,2024-10-26,1,89,2.9
L01339,073229,C0107,若者支援,起業サロン参加,20代若者,2024-07-09,5,105,6.3
L01340,073229,C0107,起業支援,創業セミナー参加,20代若者,2024-10-01,5,72,6.7
L01341,073229,C0107,起業支援,起業サロン参加,20代若者,2024-09-01,5,115,7.5
L01342,073229,C0107,若者支援,コワーキング利用,20代若者,2024-09-09,4,88,5.9
L01343,073229,C0107,起業支援,創業セミナー参加,20代若者,2024-08-19,5,60,7.3
L01344,073229,C0107,起業支援,創業セミナー参加,20代若者,2024-07-27,4,99,7.6
L01345,073229,C0107,若者支援,起業サロン参加,20代若者,2024-07-12,5,72,6.6
L01346,073229,C0107,起業支援,創業セミナー参加,20代若者,2024-07-23,5,80,6.2
L01347,073229,C0107,起業支援,コワーキング利用,20代若者,2024-07-16,4,62,7.5
L01348,073229,C0107,若者支援,コワーキング利用,20代若者,2024-07-08,4,66,6.5
L01349,073229,C0108,起業支援,創業セミナー参加,20代若者,2024-09-04,5,63,6.1
L01350,073229,C0108,若者支援,コワーキング利用,20代若者,2024-07-30,5,119,7.7
L01351,073229,C0108,若者支援,起業サロン参加,20代若者,2024-09-23,4,83,6.7
L01352,073229,C0108,起業支援,起業サロン参加,20代若者,2024-10-02,4,112,6.9
L01353,073229,C0108,若者支援,創業セミナー参加,20代若者,2024-07-13,5,64,7.8
L01354,073229,C0108,若者支援,コワーキング利用,20代若者,2024-10-31,2,57,2.5
L01355,073229,C0108,若者支援,コワーキング利用,20代若者,2024-12-12,2,51,3.9
L01356,073229,C0109,起業支援,創業セミナー参加,20代若者,2024-08-31,5,116,5.3
L01357,073229,C0109,若者支援,創業セミナー参加,20代若者,2024-08-24,5,102,5.5
L01358,073229,C0109,起業支援,起業サロン参加,20代若者,2024-08-13,5,114,6.1
L01359,073229,C0109,起業支援,創業セミナー参加,20代若者,2024-08-14,4,96,6.6
L01360,073229,C0109,起業支援,創業セミナー参加,20代若者,2024-08-05,5,88,6.3
L01361,073229,C0109,起業支援,コワーキング利用,20代若者,2024-07-08,5,98,5.0
L01362,073229,C0109,若者支援,起業サロン参加,20代若者,2024-07-04,5,74,5.6
L01363,073229,C0109,起業支援,コワーキング利用,20代若者,2024-09-30,5,118,6.7
L01364,073229,C0109,若者支援,コワーキング利用,20代若者,2024-07-08,5,82,5.5
L01365,073229,C0109,起業支援,コワーキング利用,20代若者,2024-10-31,2,64,2.2
L01366,073229,C0110,若者支援,創業セミナー参加,20代若者,2024-07-13,5,110,6.4
L01367,073229,C0110,起業支援,創業セミナー参加,20代若者,2024-10-01,4,98,6.9
L01368,073229,C0110,若者支援,創業セミナー参加,20代若者,2024-09-15,5,65,7.3
L01369,073229,C0110,起業支援,起業サロン参加,20代若者,2024-08-28,5,119,7.6
L01370,073229,C0110,若者支援,創業セミナー参加,20代若者,2024-09-25,4,100,7.3
L01371,073229,C0110,起業支援,コワーキング利用,20代若者,2024-08-12,4,80,6.6
L01372,073229,C0110,若者支援,起業サロン参加,20代若者,2024-09-06,4,69,5.2
L01373,073229,C0110,起業支援,起業サロン参加,20代若者,2024-09-18,4,74,6.3
L01374,073229,C0110,若者支援,コワーキング利用,20代若者,2024-11-14,1,75,3.4
L01375,073229,C0111,起業支援,起業サロン参加,20代若者,2024-07-14,5,92,6.3
L01376,073229,C0111,若者支援,コワーキング利用,20代若者,2024-09-03,4,91,6.2
L01377,073229,C0111,若者支援,創業セミナー参加,20代若者,2024-09-20,4,75,5.2
L01378,073229,C0111,起業支援,起業サロン参加,20代若者,2024-09-29,4,67,7.0
L01379,073229,C0111,起業支援,起業サロン参加,20代若者,2024-08-17,4,80,6.0
L01380,073229,C0111,若者支援,キャリア相談,20代若者,2024-10-23,2,84,4.1
L01381,073229,C0111,起業支援,コワーキング利用,20代若者,2024-11-27,1,59,2.5
L01382,073229,C0112,若者支援,創業セミナー参加,20代若者,2024-07-14,4,107,5.2
L01383,073229,C0112,若者支援,起業サロン参加,20代若者,2024-07-05,5,104,7.4
L01384,073229,C0112,起業支援,起業サロン参加,20代若者,2024-09-02,4,81,5.6
L01385,073229,C0112,若者支援,コワーキング利用,20代若者,2024-09-11,5,95,6.4
L01386,073229,C0112,若者支援,創業セミナー参加,20代若者,2024-10-01,4,84,6.7
L01387,073229,C0112,若者支援,起業サロン参加,20代若者,2024-07-25,4,78,5.6
L01388,073229,C0112,起業支援,コワーキング利用,20代若者,2024-09-01,4,64,6.2
L01389,073229,C0112,起業支援,コワーキング利用,20代若者,2024-10-04,2,86,3.0
L01390,073229,C0113,若者支援,起業サロン参加,20代若者,2024-09-04,4,71,5.6
L01391,073229,C0113,起業支援,創業セミナー参加,20代若者,2024-07-06,4,75,7.8
L01392,073229,C0113,起業支援,起業サロン参加,20代若者,2024-09-04,5,107,5.5
L01393,073229,C0113,起業支援,創業セミナー参加,20代若者,2024-08-18,5,100,5.9
L01394,073229,C0113,起業支援,コワーキング利用,20代若者,2024-09-22,5,116,6.2
L01395,073229,C0113,若者支援,創業セミナー参加,20代若者,2024-08-08,4,69,6.0
L01396,073229,C0113,起業支援,創業セミナー参加,20代若者,2024-07-21,4,106,6.1
L01397,073229,C0113,若者支援,起業サロン参加,20代若者,2024-08-03,4,87,7.9
L01398,073229,C0113,起業支援,キャリア相談,20代若者,2024-12-10,1,58,3.6
L01399,073229,C0113,若者支援,コワーキング利用,20代若者,2024-11-10,1,72,4.5
L01400,073229,C0114,若者支援,起業サロン参加,20代若者,2024-07-12,4,71,6.0
L01401,073229,C0114,若者支援,創業セミナー参加,20代若者,2024-07-07,5,116,7.9
L01402,073229,C0114,起業支援,起業サロン参加,20代若者,2024-08-29,5,69,7.3
L01403,073229,C0114,若者支援,コワーキング利用,20代若者,2024-07-27,4,108,8.0
L01404,073229,C0114,起業支援,創業セミナー参加,20代若者,2024-09-14,4,98,5.7
L01405,073229,C0114,若者支援,起業サロン参加,20代若者,2024-07-14,5,68,6.5
L01406,073229,C0114,起業支援,キャリア相談,20代若者,2024-10-25,2,76,3.2
L01407,073229,C0114,若者支援,コワーキング利用,20代若者,2024-10-30,1,71,3.9
L01408,073229,C0115,起業支援,起業サロン参加,20代若者,2024-08-01,4,108,5.6
L01409,073229,C0115,若者支援,起業サロン参加,20代若者,2024-09-20,5,104,6.0
L01410,073229,C0115,起業支援,コワーキング利用,20代若者,2024-08-27,5,109,5.1
L01411,073229,C0115,起業支援,創業セミナー参加,20代若者,2024-08-13,5,99,7.8
L01412,073229,C0115,若者支援,創業セミナー参加,20代若者,2024-07-17,5,89,7.5
L01413,073229,C0116,起業支援,創業セミナー参加,20代若者,2024-07-09,5,93,7.3
L01414,073229,C0116,若者支援,コワーキング利用,20代若者,2024-08-10,5,85,7.7
L01415,073229,C0116,起業支援,起業サロン参加,20代若者,2024-07-25,5,78,6.8
L01416,073229,C0116,若者支援,創業セミナー参加,20代若者,2024-09-08,4,89,7.5
L01417,073229,C0116,起業支援,コワーキング利用,20代若者,2024-09-06,4,71,7.3
L01418,073229,C0116,若者支援,起業サロン参加,20代若者,2024-08-25,5,88,5.1
L01419,073229,C0116,若者支援,キャリア相談,20代若者,2024-10-13,2,65,3.7
L01420,073229,C0117,若者支援,創業セミナー参加,20代若者,2024-07-19,4,67,7.1
L01421,073229,C0117,起業支援,コワーキング利用,20代若者,2024-09-09,5,106,7.4
L01422,073229,C0117,若者支援,起業サロン参加,20代若者,2024-09-12,5,62,7.3
L01423,073229,C0117,起業支援,創業セミナー参加,20代若者,2024-09-26,4,70,7.6
L01424,073229,C0117,若者支援,創業セミナー参加,20代若者,2024-07-10,5,79,5.9
L01425,073229,C0117,起業支援,起業サロン参加,20代若者,2024-09-22,4,67,7.7
L01426,073229,C0117,若者支援,コワーキング利用,20代若者,2024-09-21,5,60,6.4
L01427,073229,C0117,起業支援,創業セミナー参加,20代若者,2024-07-04,5,75,5.7
L01428,073229,C0117,起業支援,起業サロン参加,20代若者,2024-08-25,5,65,6.8
L01429,073229,C0117,若者支援,コワーキング利用,20代若者,2024-09-12,5,99,6.9
L01430,073229,C0118,若者支援,コワーキング利用,20代若者,2024-07-11,5,62,5.4
L01431,073229,C0118,若者支援,創業セミナー参加,20代若者,2024-09-15,5,81,7.8
L01432,073229,C0118,若者支援,コワーキング利用,20代若者,2024-08-26,4,70,7.0
L01433,073229,C0118,若者支援,起業サロン参加,20代若者,2024-09-16,5,119,5.1
L01434,073229,C0118,起業支援,起業サロン参加,20代若者,2024-08-20,5,112,5.2
L01435,073229,C0118,若者支援,キャリア相談,20代若者,2024-12-01,1,52,3.7
L01436,073229,C0119,起業支援,創業セミナー参加,20代若者,2024-08-25,4,104,5.6
L01437,073229,C0119,若者支援,コワーキング利用,20代若者,2024-09-15,4,90,7.2
L01438,073229,C0119,起業支援,起業サロン参加,20代若者,2024-09-19,5,76,6.6
L01439,073229,C0119,起業支援,コワーキング利用,20代若者,2024-09-20,5,93,7.2
L01440,073229,C0119,起業支援,起業サロン参加,20代若者,2024-07-27,4,105,5.9
L01441,073229,C0119,若者支援,コワーキング利用,20代若者,2024-07-19,4,89,6.9
L01442,073229,C0119,若者支援,創業セミナー参加,20代若者,2024-07-30,5,86,5.1
L01443,073229,C0119,若者支援,コワーキング利用,20代若者,2024-12-22,1,89,2.7
L01444,073229,C0120,起業支援,起業サロン参加,20代若者,2024-09-06,5,109,5.0
L01445,073229,C0120,起業支援,起業サロン参加,20代若者,2024-08-23,4,113,5.5
L01446,073229,C0120,起業支援,起業サロン参加,20代若者,2024-09-28,5,118,6.4
L01447,073229,C0120,若者支援,創業セミナー参加,20代若者,2024-07-21,5,69,6.9
L01448,073229,C0120,起業支援,起業サロン参加,20代若者,2024-08-25,4,113,6.6
L01449,073229,C0120,起業支援,コワーキング利用,20代若者,2024-10-28,2,67,2.2
L01450,073229,C0120,若者支援,キャリア相談,20代若者,2024-10-05,2,69,3.6
L01451,073229,C0121,若者支援,補助金申請(オンライン),20代若者,2024-08-20,5,12,8.5
L01452,073229,C0121,教育,キャリア相談,20代若者,2024-07-12,4,31,5.3
L01453,073229,C0121,若者支援,キャリア相談,20代若者,2024-10-27,4,18,7.1
L01454,073229,C0121,若者支援,コワーキング利用,20代若者,2024-10-07,3,17,8.7
L01455,073229,C0121,教育,コワーキング利用,20代若者,2024-11-04,5,14,5.8
L01456,073229,C0121,教育,キャリア相談,20代若者,2024-09-25,3,11,8.3
L01457,073229,C0121,起業支援,図書館利用,20代若者,2024-08-25,5,7,6.8
L01458,073229,C0121,起業支援,コワーキング利用,20代若者,2024-07-05,4,7,7.7
L01459,073229,C0121,起業支援,コワーキング利用,20代若者,2024-09-27,4,7,5.4
L01460,073229,C0121,起業支援,キャリア相談,20代若者,2024-07-09,5,24,7.6
L01461,073229,C0121,若者支援,キャリア相談,20代若者,2024-08-24,3,23,6.1
L01462,073229,C0121,教育,補助金申請(オンライン),20代若者,2024-12-22,3,22,5.6
L01463,073229,C0122,若者支援,コワーキング利用,20代若者,2024-12-10,5,37,5.4
L01464,073229,C0122,起業支援,キャリア相談,20代若者,2024-11-21,4,22,5.6
L01465,073229,C0122,起業支援,キャリア相談,20代若者,2024-11-27,3,15,5.3
L01466,073229,C0122,起業支援,キャリア相談,20代若者,2024-11-19,4,8,5.5
L01467,073229,C0122,教育,コワーキング利用,20代若者,2024-07-31,4,8,5.3
L01468,073229,C0122,教育,図書館利用,20代若者,2024-12-31,5,33,7.5
L01469,073229,C0122,教育,キャリア相談,20代若者,2024-08-23,5,39,5.3
L01470,073229,C0122,教育,図書館利用,20代若者,2024-07-27,5,34,5.4
L01471,073229,C0123,起業支援,補助金申請(オンライン),20代若者,2024-11-01,3,19,5.6
L01472,073229,C0123,起業支援,キャリア相談,20代若者,2024-10-05,4,16,7.8
L01473,073229,C0123,起業支援,キャリア相談,20代若者,2024-09-25,4,36,5.1
L01474,073229,C0123,教育,コワーキング利用,20代若者,2024-10-01,4,34,8.4
L01475,073229,C0123,教育,キャリア相談,20代若者,2024-12-05,5,13,7.0
L01476,073229,C0123,教育,コワーキング利用,20代若者,2024-09-25,5,9,8.2
L01477,073229,C0123,起業支援,補助金申請(オンライン),20代若者,2024-10-14,5,31,6.0
L01478,073229,C0123,若者支援,図書館利用,20代若者,2024-11-04,4,9,6.4
L01479,073229,C0124,起業支援,補助金申請(オンライン),20代若者,2024-10-23,5,26,7.2
L01480,073229,C0124,若者支援,図書館利用,20代若者,2024-12-20,5,9,8.0
L01481,073229,C0124,起業支援,補助金申請(オンライン),20代若者,2024-08-02,5,34,6.3
L01482,073229,C0124,若者支援,補助金申請(オンライン),20代若者,2024-08-18,4,30,5.3
L01483,073229,C0124,若者支援,補助金申請(オンライン),20代若者,2024-09-25,4,8,5.4
L01484,073229,C0124,若者支援,コワーキング利用,20代若者,2024-08-10,5,14,6.8
L01485,073229,C0124,教育,補助金申請(オンライン),20代若者,2024-12-08,5,33,5.8
L01486,073229,C0124,起業支援,キャリア相談,20代若者,2024-09-18,5,24,8.7
L01487,073229,C0124,教育,キャリア相談,20代若者,2024-07-26,5,5,7.4
L01488,073229,C0124,起業支援,補助金申請(オンライン),20代若者,2024-08-05,4,8,6.5
L01489,073229,C0124,起業支援,コワーキング利用,20代若者,2024-07-04,5,40,8.3
L01490,073229,C0124,教育,コワーキング利用,20代若者,2024-09-14,3,20,6.7
L01491,073229,C0125,教育,キャリア相談,20代若者,2024-10-09,4,29,6.7
L01492,073229,C0125,若者支援,図書館利用,20代若者,2024-11-02,3,17,7.2
L01493,073229,C0125,教育,補助金申請(オンライン),20代若者,2024-08-12,4,13,5.5
L01494,073229,C0125,若者支援,コワーキング利用,20代若者,2024-08-09,5,36,7.6
L01495,073229,C0125,若者支援,コワーキング利用,20代若者,2024-08-08,5,31,8.4
L01496,073229,C0125,起業支援,補助金申請(オンライン),20代若者,2024-12-10,3,34,7.0
L01497,073229,C0125,起業支援,補助金申請(オンライン),20代若者,2024-10-10,4,19,5.7
L01498,073229,C0125,起業支援,コワーキング利用,20代若者,2024-11-28,4,20,7.8
L01499,073229,C0125,教育,補助金申請(オンライン),20代若者,2024-11-20,5,28,5.1
